,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL
11,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(C[C@@H](C)O)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
12,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
13,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
14,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)n3cc(C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
15,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCSC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
16,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
17,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN=C(N)N)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
18,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(C[C@@H](C)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
19,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(C[C@@H](C)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)CC)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
20,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(C[C@@H](C)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
21,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
22,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
23,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)CC)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
24,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)n3cc(C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
25,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
26,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCSC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
27,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN=C(N)N)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
28,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCCC(=O)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)n3cc(C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
29,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCCC(=O)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCCC(=O)O)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
30,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCCC(=O)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
31,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCCC(=O)O)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
32,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)n3cc(C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
33,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCCC(=O)O)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
34,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCO)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
35,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
36,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(C[C@@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
37,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
38,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)n3cc(C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
39,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCCCN)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
40,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
41,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
42,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCSC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
43,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCSC)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)n3cc(CCO)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
44,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCSC)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CCCN=C(N)N)n3cc(C[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
45,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN=C(N)N)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H](CO)n3cc(CCCSC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
46,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCC(=O)O)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
47,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCCN)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN=C(N)N)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
48,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN=C(N)N)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
49,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN=C(N)N)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)n3cc(C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
50,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)[C@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCC(=O)O)n3cc([C@@H](N)CCCCN)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
51,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CO)n3cc([C@@H](N)C(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCC(=O)O)n3cc([C@@H](N)CCCCN)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
52,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc(CCCN=C(N)N)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CCCC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
53,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CN)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCC(=O)O)n3cc([C@@H](N)CCCCN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
54,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CN)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CN)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
55,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CN)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)[C@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
56,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CN)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCN=C(N)N)n3cc(C(N)[C@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
57,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
58,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
59,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
60,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
61,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
62,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CO)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
63,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
64,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
65,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
66,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(N)=O)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(N)=O)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
67,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)[C@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(N)=O)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
68,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CO)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
69,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCN=C(N)N)n3cc(C(N)[C@@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CC(N)=O)n3cc([C@@H](N)CC(N)=O)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
70,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCN=C(N)N)n3cc(C(N)[C@@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)CC(N)=O)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
71,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCN=C(N)N)n3cc(C(N)[C@@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)[C@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
72,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCN=C(N)N)n3cc(C(N)[C@H](C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCN=C(N)N)n3cc(C(N)[C@@H](C)CC)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
73,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CO)n3cc([C@@H](N)C(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)[C@H](C)CC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
74,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CO)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
75,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
76,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
77,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
78,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
79,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)n1,-0.0,1.0,1.0,1.0,1.0
80,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
81,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
82,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
83,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
84,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
85,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3cc4ccccc4[nH]3)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
86,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc(CCCCN)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc(CCCN=C(N)N)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
87,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,1.0,0.0,1.0,1.0,1.0
